cve.id,cvss_baseScore,cve.lastModified
CVE-2025-59831,8.8,2025-10-16T15:45:42.370
CVE-2025-59834,9.8,2025-10-14T20:05:46.243
CVE-2025-59839,5.4,2025-10-14T20:02:18.213
CVE-2025-5494,7.8,2025-10-22T19:42:49.503
CVE-2020-36851,,2025-09-26T14:32:53.583
CVE-2025-10541,7.8,2025-11-03T19:15:46.090
CVE-2025-10542,9.8,2025-11-03T19:15:46.223
CVE-2025-10949,2.4,2025-09-26T14:32:53.583
CVE-2025-10950,6.3,2025-09-26T14:32:53.583
CVE-2025-10951,7.3,2025-09-26T18:15:32.520
CVE-2025-27262,7.8,2025-10-02T18:01:12.827
CVE-2025-36601,7.5,2026-02-20T18:38:47.087
CVE-2025-36857,3.3,2025-12-11T18:20:20.510
CVE-2025-40836,9.8,2025-10-02T17:59:39.937
CVE-2025-40837,8.8,2025-10-02T17:59:04.630
CVE-2025-40838,7.5,2025-10-02T17:58:17.850
CVE-2025-46148,5.3,2025-10-03T17:59:26.460
CVE-2025-46149,5.3,2025-10-03T17:58:39.477
CVE-2025-46150,5.3,2025-10-03T17:58:05.150
CVE-2025-46152,5.3,2025-10-03T17:57:35.997
CVE-2025-46153,5.3,2025-10-03T17:56:58.610
CVE-2025-55551,7.5,2025-10-03T17:56:10.580
CVE-2025-59823,9.9,2025-09-26T14:32:53.583
CVE-2025-59830,7.5,2025-10-10T16:43:14.337
CVE-2025-59832,9.9,2025-09-29T14:03:20.917
CVE-2025-59838,5.4,2025-10-28T16:15:38.673
CVE-2024-48014,7.5,2026-01-16T17:08:33.163
CVE-2025-10911,5.5,2025-09-26T14:32:53.583
CVE-2025-10952,5.3,2025-09-26T14:32:53.583
CVE-2025-10953,8.8,2026-02-10T14:15:15.790
CVE-2025-20333,9.9,2025-10-28T13:58:58.610
CVE-2025-20362,8.6,2025-11-06T14:51:19.950
CVE-2025-20363,9.0,2026-02-10T17:12:01.947
CVE-2025-26333,7.5,2026-01-16T17:07:01.633
CVE-2025-33116,5.4,2025-12-22T13:55:37.600
CVE-2025-43943,6.7,2026-01-16T17:05:06.013
CVE-2025-55552,7.5,2025-10-03T18:10:41.903
CVE-2025-55553,7.5,2025-10-03T18:10:04.140
CVE-2025-55554,5.3,2025-10-03T18:08:42.013
CVE-2025-55556,6.5,2025-10-03T18:08:04.730
CVE-2025-55557,7.5,2025-10-03T18:07:23.250
CVE-2025-55558,7.5,2025-10-03T18:06:47.473
CVE-2025-55559,7.5,2025-10-03T18:05:01.767
CVE-2025-55560,7.5,2025-10-14T19:59:06.197
CVE-2025-57446,7.5,2025-09-26T20:15:37.677
CVE-2025-59841,9.8,2025-10-08T16:31:08.920
CVE-2025-60018,4.8,2025-09-26T14:32:19.853
CVE-2025-60019,3.7,2025-09-26T14:32:19.853
CVE-2025-10879,5.3,2025-09-29T14:43:01.933
CVE-2025-10880,7.5,2025-09-29T14:44:22.307
CVE-2025-34227,8.8,2025-10-14T19:53:44.770
CVE-2025-10958,8.8,2025-10-07T20:51:47.853
CVE-2025-10959,8.8,2025-10-07T20:51:44.703
CVE-2025-10960,8.8,2025-10-07T20:51:36.480
CVE-2025-10961,8.0,2025-10-07T20:51:25.537
CVE-2025-29155,6.5,2025-10-03T18:36:50.123
CVE-2025-48707,7.5,2025-10-14T19:43:56.150
CVE-2025-57623,5.3,2025-09-29T13:07:01.900
CVE-2025-60249,6.4,2025-09-26T14:32:19.853
CVE-2025-10962,8.8,2025-10-07T20:51:17.100
CVE-2025-10963,8.8,2025-10-07T20:51:10.763
CVE-2025-29156,6.1,2025-10-14T19:42:45.427
CVE-2025-29157,6.5,2025-10-14T19:42:02.270
CVE-2025-10964,8.8,2025-10-07T20:50:51.430
CVE-2025-10965,6.3,2025-09-26T18:15:33.630
CVE-2025-10967,7.3,2025-09-26T18:15:33.760
CVE-2025-43816,7.5,2025-12-15T18:20:34.090
CVE-2025-43993,7.8,2026-01-16T17:05:29.587
CVE-2025-57632,7.5,2026-01-14T15:15:57.050
CVE-2025-59814,8.8,2025-09-26T14:32:19.853
CVE-2025-59815,8.4,2025-09-26T14:32:19.853
CVE-2025-59816,7.3,2025-09-26T14:32:19.853
CVE-2025-59817,8.4,2025-09-26T14:32:19.853
CVE-2025-10973,7.3,2025-09-26T18:15:33.897
CVE-2025-11005,9.8,2025-10-16T15:45:04.160
CVE-2025-26482,4.9,2026-01-16T17:04:00.983
CVE-2025-59402,5.4,2025-10-23T18:07:25.300
CVE-2025-59404,7.5,2025-10-23T18:27:35.910
CVE-2025-59408,7.3,2025-10-23T18:13:51.323
CVE-2025-10974,6.3,2025-09-26T18:15:34.030
CVE-2025-10975,6.3,2025-09-26T18:15:34.160
CVE-2025-10976,5.3,2026-01-09T02:29:29.620
CVE-2025-10977,5.3,2026-01-09T02:29:40.553
CVE-2025-10978,6.5,2026-01-09T02:30:00.693
CVE-2025-10979,6.5,2025-12-31T01:54:28.730
CVE-2025-56769,6.5,2025-10-03T18:37:41.687
CVE-2025-10980,6.5,2025-12-31T00:59:32.337
CVE-2025-10981,6.5,2025-12-31T00:59:45.517
CVE-2025-10987,8.8,2025-11-14T23:42:48.103
CVE-2025-10988,8.8,2025-11-14T23:43:55.840
CVE-2025-10989,8.8,2025-10-03T20:23:41.120
CVE-2025-60017,8.2,2025-09-26T14:32:19.853
CVE-2025-60250,4.7,2025-09-26T14:32:19.853
CVE-2025-60251,5.0,2025-09-26T14:32:19.853
CVE-2025-10178,6.4,2025-09-26T14:32:19.853
CVE-2025-10752,4.3,2025-09-26T14:32:19.853
CVE-2025-10992,5.3,2025-09-26T14:32:19.853
CVE-2025-10993,7.2,2025-10-03T20:21:39.660
CVE-2025-10994,7.8,2025-09-29T13:07:41.623
CVE-2025-10995,7.8,2025-09-29T13:07:54.020
CVE-2025-8200,6.4,2025-09-26T14:32:19.853
CVE-2025-8906,6.4,2025-09-26T14:32:19.853
CVE-2025-10996,7.8,2025-09-29T13:08:16.400
CVE-2025-10997,7.8,2025-09-29T13:08:33.063
CVE-2025-10998,5.5,2025-09-29T13:08:41.893
CVE-2025-10999,5.5,2025-09-29T13:08:57.867
CVE-2025-10173,2.7,2025-09-26T14:32:19.853
CVE-2025-10377,4.3,2025-09-26T14:32:19.853
CVE-2025-10745,5.3,2025-09-26T14:32:19.853
CVE-2025-11000,5.5,2025-09-29T13:09:23.500
CVE-2025-9044,6.4,2025-09-26T14:32:19.853
CVE-2025-10036,4.9,2025-09-26T14:32:19.853
CVE-2025-10037,4.9,2025-09-26T14:32:19.853
CVE-2025-9984,5.3,2025-09-26T14:32:19.853
CVE-2025-9985,5.3,2025-09-26T14:32:19.853
CVE-2025-10747,7.2,2025-09-26T14:32:19.853
CVE-2025-9490,6.4,2025-09-26T14:32:19.853
CVE-2025-10136,6.4,2025-09-26T14:32:19.853
CVE-2025-10137,5.4,2025-09-26T14:32:19.853
CVE-2025-10180,6.4,2026-01-22T19:15:52.180
CVE-2025-10307,6.5,2025-09-26T14:32:19.853
CVE-2025-10490,4.4,2025-09-26T14:32:19.853
CVE-2025-35027,7.3,2026-01-12T16:54:07.000
CVE-2025-1396,5.3,2025-10-06T13:44:11.523
CVE-2025-54831,6.5,2025-11-04T22:16:29.567
CVE-2025-10858,7.5,2025-09-29T13:09:35.627
CVE-2025-10867,6.5,2025-09-29T13:09:42.110
CVE-2025-10871,7.2,2025-09-29T13:09:51.657
CVE-2025-11021,7.5,2026-03-19T15:16:17.007
CVE-2025-1862,7.2,2025-10-06T13:43:41.447
CVE-2025-27006,6.5,2025-09-26T14:32:19.853
CVE-2025-48107,7.1,2025-09-26T14:32:19.853
CVE-2025-48326,6.5,2025-09-26T14:32:19.853
CVE-2025-4957,7.1,2025-09-26T14:32:19.853
CVE-2025-58914,4.3,2025-09-26T14:32:19.853
CVE-2025-58917,6.5,2025-09-26T14:32:19.853
CVE-2025-58919,5.3,2025-09-26T14:32:19.853
CVE-2025-59002,7.7,2025-09-26T14:32:19.853
CVE-2025-59010,7.5,2025-09-26T14:32:19.853
CVE-2025-59011,7.5,2025-09-26T14:32:19.853
CVE-2025-59012,7.1,2025-09-26T14:32:19.853
CVE-2025-60040,6.5,2025-09-26T14:32:19.853
CVE-2025-60092,5.3,2025-09-26T14:32:19.853
CVE-2025-60093,4.3,2025-09-26T14:32:19.853
CVE-2025-60094,4.3,2025-09-26T14:32:19.853
CVE-2025-60095,4.3,2025-09-26T14:32:19.853
CVE-2025-60096,5.4,2025-09-26T14:32:19.853
CVE-2025-60097,5.4,2025-09-26T14:32:19.853
CVE-2025-60098,6.5,2025-09-26T14:32:19.853
CVE-2025-60099,6.5,2025-09-26T14:32:19.853
CVE-2025-60100,5.3,2025-09-26T14:32:19.853
CVE-2025-60101,5.9,2025-09-26T14:32:19.853
CVE-2025-60102,6.5,2025-09-26T14:32:19.853
CVE-2025-60103,5.4,2025-09-26T14:32:19.853
CVE-2025-60104,5.9,2025-09-26T14:32:19.853
CVE-2025-60105,6.5,2025-09-26T14:32:19.853
CVE-2025-60106,4.9,2025-09-26T14:32:19.853
CVE-2025-60107,8.5,2025-09-26T14:32:19.853
CVE-2025-60108,8.5,2025-09-26T14:32:19.853
CVE-2025-60109,8.5,2025-09-26T14:32:19.853
CVE-2025-60110,8.5,2025-09-26T14:32:19.853
CVE-2025-60111,8.8,2025-09-26T14:32:19.853
CVE-2025-60112,6.5,2025-09-26T14:32:19.853
CVE-2025-60113,4.3,2025-09-26T14:32:19.853
CVE-2025-60114,6.6,2025-09-26T14:32:19.853
CVE-2025-60115,4.3,2025-09-26T14:32:19.853
CVE-2025-60116,8.8,2026-01-27T19:55:42.440
CVE-2025-60117,4.3,2025-09-26T14:32:19.853
CVE-2025-60118,8.5,2025-09-26T14:32:19.853
CVE-2025-60119,5.3,2025-09-26T14:32:19.853
CVE-2025-60120,5.3,2025-09-26T14:32:19.853
CVE-2025-60121,5.3,2025-09-26T14:32:19.853
CVE-2025-60122,4.3,2025-09-26T14:32:19.853
CVE-2025-60123,4.3,2025-09-26T14:32:19.853
CVE-2025-60124,6.5,2025-09-26T14:32:19.853
CVE-2025-60125,5.3,2025-09-26T14:32:19.853
CVE-2025-60126,8.8,2025-09-26T14:32:19.853
CVE-2025-60127,5.4,2025-09-26T14:32:19.853
CVE-2025-60128,4.3,2025-09-26T14:32:19.853
CVE-2025-60129,5.3,2025-09-26T14:32:19.853
CVE-2025-60130,5.3,2025-09-26T14:32:19.853
CVE-2025-60133,5.9,2025-09-26T14:32:19.853
CVE-2025-60136,5.9,2025-09-26T14:32:19.853
CVE-2025-60137,4.3,2025-09-26T14:32:19.853
CVE-2025-60138,6.5,2025-09-26T14:32:19.853
CVE-2025-60139,4.3,2025-09-26T14:32:19.853
CVE-2025-60140,5.3,2025-09-26T14:32:19.853
CVE-2025-60141,5.9,2025-09-26T14:32:19.853
CVE-2025-60142,6.5,2025-09-26T14:32:19.853
CVE-2025-60143,4.3,2025-09-26T14:32:19.853
CVE-2025-60144,5.9,2025-09-26T14:32:19.853
CVE-2025-60145,4.3,2025-09-26T14:32:19.853
CVE-2025-60146,5.9,2025-09-26T14:32:19.853
CVE-2025-60147,6.5,2025-09-26T14:32:19.853
CVE-2025-60148,4.3,2025-09-26T14:32:19.853
CVE-2025-60149,5.9,2025-09-26T14:32:19.853
CVE-2025-60150,7.5,2025-09-26T14:32:19.853
CVE-2025-60152,4.3,2025-09-26T14:32:19.853
CVE-2025-60153,7.5,2025-09-26T14:32:19.853
CVE-2025-60154,5.9,2025-09-26T14:32:19.853
CVE-2025-60155,5.3,2025-09-26T14:32:19.853
CVE-2025-60156,9.6,2025-09-26T14:32:19.853
CVE-2025-60157,6.5,2025-09-26T14:32:19.853
CVE-2025-60158,5.9,2025-09-26T14:32:19.853
CVE-2025-60159,4.3,2025-09-26T14:32:19.853
CVE-2025-60160,5.9,2025-09-26T14:32:19.853
CVE-2025-60161,5.4,2025-10-09T15:16:07.623
CVE-2025-60162,6.5,2025-09-26T14:32:19.853
CVE-2025-60163,6.5,2025-09-26T14:32:19.853
CVE-2025-60164,7.1,2025-09-26T14:32:19.853
CVE-2025-60165,4.3,2025-09-26T14:32:19.853
CVE-2025-60166,4.3,2025-09-26T14:32:19.853
CVE-2025-60167,4.3,2025-09-26T14:32:19.853
CVE-2025-60169,7.1,2025-09-26T14:32:19.853
CVE-2025-60170,7.1,2025-09-26T14:32:19.853
CVE-2025-60171,7.1,2025-09-26T14:32:19.853
CVE-2025-60172,7.1,2025-09-26T14:32:19.853
CVE-2025-60173,7.1,2025-09-26T14:32:19.853
CVE-2025-60177,5.9,2025-09-26T14:32:19.853
CVE-2025-60179,5.9,2025-09-26T14:32:19.853
CVE-2025-60181,5.4,2025-09-26T14:32:19.853
CVE-2025-60184,5.9,2025-09-26T14:32:19.853
CVE-2025-60185,5.9,2025-09-26T14:32:19.853
CVE-2025-60186,5.9,2025-09-26T14:32:19.853
CVE-2025-60219,10.0,2025-09-26T14:32:19.853
CVE-2025-7691,8.8,2025-09-29T13:10:00.373
CVE-2025-9642,9.6,2025-09-29T13:10:11.653
CVE-2025-9958,7.7,2025-11-06T18:15:45.953
CVE-2025-10544,,2025-09-26T14:32:19.853
CVE-2025-10868,5.3,2025-09-29T13:11:31.930
CVE-2025-11042,7.5,2025-09-29T13:11:50.067
CVE-2025-5069,6.5,2025-09-29T13:12:20.940
CVE-2025-11010,5.3,2025-09-26T14:32:19.853
CVE-2025-11011,5.5,2025-10-16T15:53:52.997
CVE-2025-11012,7.8,2025-10-16T15:53:42.063
CVE-2025-11013,5.5,2025-10-16T15:53:34.647
CVE-2025-11014,7.8,2025-10-16T15:49:48.367
CVE-2025-11025,5.3,2025-09-26T14:32:19.853
CVE-2025-11060,5.7,2025-09-26T14:32:19.853
CVE-2025-9267,,2025-09-29T15:16:09.477
CVE-2025-11015,5.3,2025-09-26T14:32:19.853
CVE-2025-11016,4.3,2025-09-26T14:32:19.853
CVE-2025-11017,5.5,2025-10-08T20:28:53.070
CVE-2025-11018,7.5,2025-10-08T20:24:44.240
CVE-2025-11019,4.8,2026-01-16T17:01:35.883
CVE-2025-11026,7.5,2025-10-08T20:22:33.550
CVE-2025-36274,7.5,2025-12-11T22:12:13.223
CVE-2025-36326,7.5,2025-10-03T19:14:39.327
CVE-2025-55187,9.9,2025-10-08T20:20:03.193
CVE-2025-57292,6.1,2025-10-07T19:05:10.933
CVE-2025-6396,6.1,2025-09-29T19:34:10.030
CVE-2025-11027,5.4,2025-10-07T18:56:32.127
CVE-2025-11028,7.5,2025-10-07T18:54:00.803
CVE-2025-56463,6.8,2025-10-07T18:52:53.413
CVE-2025-58385,7.1,2025-10-07T18:51:40.840
CVE-2025-59362,4.0,2025-10-07T18:50:14.290
CVE-2025-59842,4.3,2025-10-22T16:27:14.567
CVE-2025-59843,5.3,2026-01-29T00:16:07.250
CVE-2025-11029,8.8,2025-10-07T18:49:56.380
CVE-2025-11030,7.3,2025-09-29T19:34:10.030
CVE-2025-11031,5.3,2025-10-07T18:31:56.343
CVE-2025-26258,6.1,2025-11-06T22:19:59.617
CVE-2025-55848,8.8,2026-03-09T15:18:06.967
CVE-2025-59844,,2025-09-29T19:34:10.030
CVE-2025-11032,9.8,2025-10-08T20:16:14.980
CVE-2025-11033,9.8,2025-10-08T20:15:19.247
CVE-2025-11034,4.3,2025-09-29T19:34:10.030
CVE-2025-45994,7.5,2025-10-03T19:28:20.387
CVE-2025-55847,8.8,2025-10-03T19:22:45.967
CVE-2025-56383,8.4,2025-11-19T15:15:48.437
CVE-2025-58384,10.0,2025-09-29T19:34:10.030
CVE-2025-11035,9.8,2025-10-08T20:13:35.033
CVE-2025-11036,9.8,2025-10-23T20:06:00.793
CVE-2025-11037,9.8,2025-10-23T20:06:00.793
CVE-2025-11038,8.8,2025-10-03T15:11:46.383
CVE-2025-11039,9.8,2025-10-03T15:12:10.887
CVE-2025-11040,9.8,2025-10-03T15:23:01.543
CVE-2025-11041,8.8,2025-10-03T15:23:35.143
CVE-2025-57692,6.8,2025-10-07T19:10:33.520
CVE-2025-10657,,2025-09-29T19:34:10.030
CVE-2025-11045,7.3,2025-09-29T19:34:10.030
CVE-2025-11046,9.8,2025-10-07T18:29:49.790
CVE-2025-11047,8.8,2025-10-07T18:30:26.743
CVE-2025-11048,8.8,2025-10-07T18:30:59.987
CVE-2025-59845,8.2,2025-09-29T19:34:10.030
CVE-2025-59934,9.4,2025-09-29T19:34:10.030
CVE-2025-36144,5.5,2025-10-03T19:15:18.317
CVE-2025-59932,8.2,2025-10-08T16:56:50.940
CVE-2025-59936,9.4,2025-09-29T19:34:10.030
CVE-2025-59938,6.5,2025-10-16T17:33:38.680
CVE-2025-59939,8.8,2025-10-06T15:05:36.037
CVE-2025-59945,8.1,2025-12-11T21:18:59.340
CVE-2024-43192,8.8,2025-12-11T22:10:37.530
CVE-2025-36239,6.1,2025-12-11T22:09:47.937
CVE-2025-8440,6.4,2025-09-29T19:34:10.030
CVE-2025-10498,5.4,2025-12-23T18:58:20.957
CVE-2025-10499,4.3,2025-12-23T18:57:13.767
CVE-2025-11049,8.8,2025-10-03T18:31:06.697
CVE-2025-10954,7.5,2025-10-03T18:30:04.820
CVE-2025-11050,8.8,2025-10-03T18:28:30.633
CVE-2025-3193,7.5,2025-10-05T00:15:31.013
CVE-2025-9816,7.2,2025-09-29T19:34:10.030
CVE-2025-11051,6.5,2025-10-03T15:37:20.437
CVE-2025-11052,9.8,2025-10-16T17:17:52.647
CVE-2025-9893,4.3,2025-09-29T19:34:10.030
CVE-2025-9894,4.3,2025-09-29T19:34:10.030
CVE-2025-9896,4.3,2025-09-29T19:34:10.030
CVE-2025-9898,4.3,2025-09-29T19:34:10.030
CVE-2025-9899,6.1,2025-09-29T19:34:10.030
CVE-2025-9944,4.3,2025-09-29T19:34:10.030
CVE-2025-11053,9.8,2025-10-03T18:24:04.280
CVE-2025-11054,8.8,2025-10-03T15:38:38.883
CVE-2025-11055,9.8,2025-11-13T16:32:12.403
CVE-2025-11056,9.8,2025-10-03T15:41:31.203
CVE-2025-11057,9.8,2025-10-03T15:41:50.247
CVE-2025-11061,9.8,2025-10-03T15:42:04.643
CVE-2025-11062,9.8,2025-10-03T15:42:19.960
CVE-2025-11063,9.8,2025-10-03T15:42:36.747
CVE-2025-11064,9.8,2025-10-03T15:42:48.073
CVE-2025-11066,9.8,2025-10-03T15:43:27.923
CVE-2025-11067,4.8,2025-10-03T14:54:32.720
CVE-2025-11068,4.8,2025-10-03T14:55:14.477
CVE-2025-11069,4.8,2025-10-03T14:55:22.697
CVE-2025-11070,9.8,2025-10-03T14:55:40.383
CVE-2025-7647,7.3,2025-09-29T19:34:10.030
CVE-2025-8014,7.5,2025-10-03T18:23:37.553
CVE-2025-11071,7.2,2025-10-10T18:37:42.520
CVE-2025-11073,4.7,2025-09-29T19:34:10.030
CVE-2025-11074,9.8,2025-10-23T20:06:00.793
CVE-2025-11075,9.8,2025-10-03T14:55:57.373
CVE-2025-11076,9.8,2025-10-03T14:57:00.850
CVE-2025-11077,9.8,2025-10-03T14:57:21.560
CVE-2025-11078,8.8,2025-10-03T14:59:45.223
CVE-2025-11079,9.8,2025-10-03T15:00:13.840
CVE-2025-11080,4.3,2025-09-29T19:34:10.030
CVE-2025-11081,5.5,2025-10-03T16:51:07.390
CVE-2025-11082,7.8,2025-10-03T16:52:34.527
CVE-2025-11083,7.8,2025-10-03T16:52:47.010
CVE-2025-11088,8.8,2025-10-03T15:00:40.577
CVE-2025-11089,9.8,2025-10-07T18:23:53.097
CVE-2025-11090,8.8,2025-10-03T14:44:49.397
CVE-2025-11091,8.8,2025-10-03T14:45:31.690
CVE-2025-11092,8.8,2025-10-02T19:06:44.720
CVE-2025-11094,9.8,2025-10-23T20:06:00.793
CVE-2025-11095,8.8,2025-10-02T19:06:34.767
CVE-2025-11096,8.8,2025-10-02T19:02:45.510
CVE-2025-11097,8.8,2025-10-02T18:58:00.877
CVE-2025-11098,8.8,2025-10-02T18:57:53.997
CVE-2025-11099,8.8,2025-10-02T18:57:46.010
CVE-2025-11100,8.8,2025-10-02T18:57:37.743
CVE-2025-11101,9.8,2025-10-03T14:46:33.773
CVE-2025-11102,9.8,2025-10-03T14:49:54.450
CVE-2025-11103,7.2,2025-10-03T14:50:23.457
CVE-2025-11104,8.8,2025-10-03T14:50:58.427
CVE-2025-11105,9.8,2025-10-23T20:06:00.793
CVE-2025-11106,9.8,2025-10-23T20:06:00.793
CVE-2025-11107,9.8,2025-10-23T20:06:00.793
CVE-2025-11108,9.8,2025-10-23T20:06:00.793
CVE-2025-11109,9.8,2025-10-02T18:41:04.837
CVE-2025-11110,9.8,2025-10-02T18:40:55.767
CVE-2025-11111,9.8,2025-10-02T18:40:43.203
CVE-2025-11112,6.1,2025-10-02T19:38:24.347
CVE-2025-11113,8.8,2025-10-02T18:41:23.653
CVE-2025-11114,8.8,2025-10-02T18:40:22.530
CVE-2025-11115,9.8,2025-10-23T20:06:00.793
CVE-2025-11116,9.8,2025-10-23T20:06:00.793
CVE-2025-11117,8.8,2025-10-03T13:38:34.747
CVE-2025-11118,9.8,2025-10-03T13:39:40.880
CVE-2025-11119,6.1,2025-10-03T13:40:21.530
CVE-2025-11120,8.8,2025-10-03T13:42:17.047
CVE-2025-11121,8.8,2025-10-03T13:45:50.333
CVE-2025-11122,8.8,2025-10-03T13:46:15.367
CVE-2025-11123,8.8,2025-10-03T13:46:21.990
CVE-2025-11124,5.4,2025-10-23T20:06:00.793
CVE-2025-11125,4.3,2025-09-29T19:34:10.030
CVE-2025-11126,9.8,2025-09-29T19:34:10.030
CVE-2025-11130,8.4,2025-09-29T19:34:10.030
CVE-2025-11134,2.4,2025-09-29T19:34:10.030
CVE-2025-7698,5.9,2026-03-16T14:18:04.840
CVE-2025-9903,5.9,2026-03-16T14:18:06.387
CVE-2025-9904,5.3,2026-03-16T14:18:06.590
CVE-2025-11135,7.3,2025-09-29T19:34:10.030
CVE-2025-11136,7.2,2025-12-11T18:35:46.837
CVE-2025-11137,3.5,2025-09-29T19:34:10.030
CVE-2025-11138,8.8,2025-10-10T18:38:03.710
CVE-2025-11139,9.8,2025-10-03T18:19:49.773
CVE-2025-11140,9.8,2025-10-03T18:18:23.230
CVE-2025-10504,6.1,2025-10-16T07:15:31.930
CVE-2025-11141,4.7,2025-09-29T19:34:10.030
CVE-2024-5200,4.8,2025-11-13T21:15:48.233
CVE-2025-48006,9.1,2025-10-14T18:18:55.560
CVE-2025-10341,6.1,2025-10-02T19:48:57.400
CVE-2025-10342,6.1,2025-10-02T19:48:32.613
CVE-2025-10343,6.1,2025-10-02T19:47:50.333
CVE-2025-10344,6.1,2025-10-02T19:47:43.570
CVE-2025-10345,6.1,2025-10-02T19:47:33.867
CVE-2025-10346,6.1,2025-10-02T19:45:36.960
CVE-2025-11146,5.4,2025-10-16T15:54:35.073
CVE-2025-11147,5.4,2025-10-16T15:54:26.323
CVE-2025-6724,8.8,2025-10-16T17:15:23.400
CVE-2025-8868,8.8,2025-10-16T17:14:27.610
CVE-2025-9648,,2025-09-29T19:34:10.030
CVE-2024-13150,9.8,2025-09-29T19:34:10.030
CVE-2025-57428,6.5,2025-10-28T21:15:39.233
CVE-2025-36351,4.3,2025-10-03T17:53:55.820
CVE-2025-36352,5.4,2025-10-03T17:54:10.850
CVE-2025-55795,3.5,2025-10-16T17:09:46.393
CVE-2025-56449,8.2,2025-10-28T21:15:38.930
CVE-2025-57516,8.2,2025-12-23T18:49:30.547
CVE-2025-11155,,2025-09-29T19:34:10.030
CVE-2025-41246,7.6,2025-09-29T19:34:10.030
CVE-2024-57412,7.5,2025-10-28T21:15:36.187
CVE-2025-41244,7.8,2025-11-06T13:58:13.620
CVE-2025-41245,4.9,2025-09-29T19:34:10.030
CVE-2025-51495,7.5,2025-10-16T17:00:47.237
CVE-2025-56233,7.5,2025-10-28T21:15:38.363
CVE-2025-56234,7.5,2025-10-28T21:15:38.490
CVE-2025-56795,9.0,2025-10-16T15:42:33.617
CVE-2025-61659,6.8,2025-09-29T19:34:10.030
CVE-2025-7104,7.5,2025-10-16T16:45:42.937
CVE-2025-41250,8.5,2025-09-29T19:34:10.030
CVE-2025-43400,6.3,2025-11-04T22:16:15.480
CVE-2025-56807,6.1,2025-10-16T16:32:12.737
CVE-2025-57197,6.0,2025-09-30T18:15:50.923
CVE-2025-57483,8.1,2025-09-29T19:34:10.030
CVE-2025-34196,9.8,2025-10-16T16:27:21.273
CVE-2025-36099,4.9,2025-10-03T17:54:19.180
CVE-2025-41251,8.1,2025-09-29T19:34:10.030
CVE-2025-41252,7.5,2025-09-29T19:34:10.030
CVE-2025-57424,7.3,2025-09-29T19:34:10.030
CVE-2025-57871,4.8,2025-10-17T14:08:29.920
CVE-2025-57872,6.1,2025-10-17T14:14:32.447
CVE-2025-57873,4.8,2025-10-17T14:14:40.383
CVE-2025-57874,4.8,2025-10-17T14:14:46.523
CVE-2025-57875,4.8,2025-10-17T14:14:55.633
CVE-2025-57876,4.8,2025-10-17T14:15:05.600
CVE-2025-57877,4.8,2025-10-17T14:15:14.017
CVE-2025-57878,6.1,2025-10-17T14:15:18.050
CVE-2025-57879,6.1,2025-10-17T14:15:25.803
CVE-2025-35030,8.8,2026-01-02T20:28:53.033
CVE-2025-35031,5.5,2026-01-02T20:30:04.493
CVE-2025-35032,9.9,2026-01-02T20:31:06.037
CVE-2025-35033,4.3,2026-01-02T20:32:22.373
CVE-2025-35034,6.1,2026-01-02T20:32:33.447
CVE-2025-56764,5.3,2025-11-11T19:15:34.910
CVE-2025-30247,,2025-10-02T19:12:42.843
CVE-2025-34207,9.8,2025-10-03T16:23:41.507
CVE-2025-34209,7.2,2025-10-03T16:18:25.587
CVE-2025-34211,4.9,2025-10-03T16:16:31.273
CVE-2025-34212,9.8,2025-10-09T18:03:58.000
CVE-2025-34215,9.8,2025-10-18T01:50:20.127
CVE-2025-34216,9.8,2025-10-09T18:04:23.007
CVE-2025-34218,9.8,2025-10-09T18:04:33.063
CVE-2025-34220,5.3,2025-10-09T18:05:10.110
CVE-2025-34221,9.8,2025-10-09T18:11:54.903
CVE-2025-34222,9.1,2025-10-09T18:13:17.547
CVE-2025-34223,9.8,2025-10-09T18:13:32.420
CVE-2025-34224,9.1,2025-10-09T18:23:34.493
CVE-2025-34225,8.6,2025-10-09T19:16:47.253
CVE-2025-34228,8.6,2025-10-09T19:17:04.187
CVE-2025-34229,5.8,2025-10-09T16:13:24.893
CVE-2025-34230,5.8,2025-10-09T16:13:49.590
CVE-2025-34231,8.6,2025-10-09T16:14:08.317
CVE-2025-34232,5.3,2025-10-09T19:17:18.387
CVE-2025-34233,6.8,2025-10-09T17:50:38.163
CVE-2025-34234,7.5,2025-10-09T17:55:04.450
CVE-2025-34235,7.8,2025-10-09T17:55:21.890
CVE-2025-45376,7.8,2025-10-29T17:58:13.290
CVE-2025-54591,7.5,2025-10-03T16:06:32.667
CVE-2025-57266,9.8,2025-10-02T19:12:42.843
CVE-2025-43811,5.4,2025-12-11T22:06:17.830
CVE-2025-43815,6.1,2025-12-11T22:05:02.473
CVE-2025-43818,6.1,2025-12-11T22:04:21.680
CVE-2025-43820,5.4,2025-12-11T22:02:48.697
CVE-2025-54592,9.8,2025-10-03T16:04:21.927
CVE-2025-54875,9.8,2025-10-03T15:59:35.287
CVE-2025-57769,6.1,2025-10-03T15:58:53.477
CVE-2025-59163,,2025-10-02T19:12:42.843
CVE-2025-59933,7.8,2025-12-24T15:16:01.733
CVE-2025-36245,8.8,2025-10-18T01:24:24.603
CVE-2025-43812,5.4,2025-12-11T21:58:07.870
CVE-2025-43813,8.2,2025-12-11T21:57:45.920
